,tiff_file,layer_name,x_pixel,y_pixel,original_image,x_pixel_end,y_pixel_end
19660,StitchMICE_NEMdl16_4_1128_FINAL_832_832_5.tif,01 Whitecoats,653.0,619.0,StitchMICE_NEMdl16_4_1128_FINAL.tif,713.0,679.0
19730,StitchMICE_NEMdl16_4_1128_FINAL_832_832_5.tif,02 Moulted,-16.0,723.0,StitchMICE_NEMdl16_4_1128_FINAL.tif,44.0,783.0
19732,StitchMICE_NEMdl16_4_1128_FINAL_832_832_5.tif,02 Moulted,-19.0,353.0,StitchMICE_NEMdl16_4_1128_FINAL.tif,41.0,413.0
19733,StitchMICE_NEMdl16_4_1128_FINAL_832_832_5.tif,02 Moulted,508.0,146.0,StitchMICE_NEMdl16_4_1128_FINAL.tif,568.0,206.0
19734,StitchMICE_NEMdl16_4_1128_FINAL_832_832_5.tif,02 Moulted,508.0,241.0,StitchMICE_NEMdl16_4_1128_FINAL.tif,568.0,301.0
19722,StitchMICE_NEMdl16_4_1128_FINAL_832_832_6.tif,02 Moulted,186.0,524.0,StitchMICE_NEMdl16_4_1128_FINAL.tif,246.0,584.0
981,StitchMICE_FoFik16_5_1130_CP_FINAL_832_832_9.tif,01 Whitecoats,-4.0,536.0,StitchMICE_FoFik16_5_1130_CP_FINAL.tif,56.0,596.0
949,StitchMICE_FoFik16_5_1130_CP_FINAL_832_832_15.tif,01 Whitecoats,642.0,627.0,StitchMICE_FoFik16_5_1130_CP_FINAL.tif,702.0,687.0
950,StitchMICE_FoFik16_5_1130_CP_FINAL_832_832_15.tif,01 Whitecoats,715.0,355.0,StitchMICE_FoFik16_5_1130_CP_FINAL.tif,775.0,415.0
959,StitchMICE_FoFik16_5_1130_CP_FINAL_832_832_15.tif,01 Whitecoats,650.0,290.0,StitchMICE_FoFik16_5_1130_CP_FINAL.tif,710.0,350.0
961,StitchMICE_FoFik16_5_1130_CP_FINAL_832_832_15.tif,01 Whitecoats,632.0,311.0,StitchMICE_FoFik16_5_1130_CP_FINAL.tif,692.0,371.0
962,StitchMICE_FoFik16_5_1130_CP_FINAL_832_832_15.tif,01 Whitecoats,591.0,-26.0,StitchMICE_FoFik16_5_1130_CP_FINAL.tif,651.0,34.0
940,StitchMICE_FoFik16_5_1130_CP_FINAL_832_832_16.tif,01 Whitecoats,391.0,506.0,StitchMICE_FoFik16_5_1130_CP_FINAL.tif,451.0,566.0
941,StitchMICE_FoFik16_5_1130_CP_FINAL_832_832_16.tif,01 Whitecoats,414.0,686.0,StitchMICE_FoFik16_5_1130_CP_FINAL.tif,474.0,746.0
943,StitchMICE_FoFik16_5_1130_CP_FINAL_832_832_16.tif,01 Whitecoats,226.0,535.0,StitchMICE_FoFik16_5_1130_CP_FINAL.tif,286.0,595.0
952,StitchMICE_FoFik16_5_1130_CP_FINAL_832_832_16.tif,01 Whitecoats,385.0,239.0,StitchMICE_FoFik16_5_1130_CP_FINAL.tif,445.0,299.0
953,StitchMICE_FoFik16_5_1130_CP_FINAL_832_832_16.tif,01 Whitecoats,361.0,171.0,StitchMICE_FoFik16_5_1130_CP_FINAL.tif,421.0,231.0
954,StitchMICE_FoFik16_5_1130_CP_FINAL_832_832_16.tif,01 Whitecoats,285.0,137.0,StitchMICE_FoFik16_5_1130_CP_FINAL.tif,345.0,197.0
955,StitchMICE_FoFik16_5_1130_CP_FINAL_832_832_16.tif,01 Whitecoats,99.0,46.0,StitchMICE_FoFik16_5_1130_CP_FINAL.tif,159.0,106.0
1130,StitchMICE_FoFik16_5_1130_CP_FINAL_832_832_16.tif,02 Moulted,16.0,345.0,StitchMICE_FoFik16_5_1130_CP_FINAL.tif,76.0,405.0
63096,StitchMICE_ORKfh16_5_1129_CP_FINAL_832_832_9.tif,02 Moulted,474.0,20.0,StitchMICE_ORKfh16_5_1129_CP_FINAL.tif,534.0,80.0
63097,StitchMICE_ORKfh16_5_1129_CP_FINAL_832_832_9.tif,02 Moulted,533.0,91.0,StitchMICE_ORKfh16_5_1129_CP_FINAL.tif,593.0,151.0
63098,StitchMICE_ORKfh16_5_1129_CP_FINAL_832_832_9.tif,02 Moulted,591.0,87.0,StitchMICE_ORKfh16_5_1129_CP_FINAL.tif,651.0,147.0
63072,StitchMICE_ORKfh16_5_1129_CP_FINAL_832_832_11.tif,02 Moulted,230.0,29.0,StitchMICE_ORKfh16_5_1129_CP_FINAL.tif,290.0,89.0
63056,StitchMICE_ORKfh16_5_1129_CP_FINAL_832_832_13.tif,02 Moulted,542.0,70.0,StitchMICE_ORKfh16_5_1129_CP_FINAL.tif,602.0,130.0
62824,StitchMICE_ORKfh16_5_1129_CP_FINAL_832_832_14.tif,01 Whitecoats,43.0,513.0,StitchMICE_ORKfh16_5_1129_CP_FINAL.tif,103.0,573.0
63033,StitchMICE_ORKfh16_5_1129_CP_FINAL_832_832_14.tif,02 Moulted,135.0,35.0,StitchMICE_ORKfh16_5_1129_CP_FINAL.tif,195.0,95.0
63034,StitchMICE_ORKfh16_5_1129_CP_FINAL_832_832_14.tif,02 Moulted,103.0,3.0,StitchMICE_ORKfh16_5_1129_CP_FINAL.tif,163.0,63.0
63035,StitchMICE_ORKfh16_5_1129_CP_FINAL_832_832_14.tif,02 Moulted,93.0,-3.0,StitchMICE_ORKfh16_5_1129_CP_FINAL.tif,153.0,57.0
63020,StitchMICE_ORKfh16_5_1129_CP_FINAL_832_832_16.tif,02 Moulted,41.0,622.0,StitchMICE_ORKfh16_5_1129_CP_FINAL.tif,101.0,682.0
82340,StitchMICE_ORKnf16_3_1116_CP_FINAL_832_832_0.tif,01 Whitecoats,674.0,309.0,StitchMICE_ORKnf16_3_1116_CP_FINAL.tif,734.0,369.0
82341,StitchMICE_ORKnf16_3_1116_CP_FINAL_832_832_0.tif,01 Whitecoats,222.0,39.0,StitchMICE_ORKnf16_3_1116_CP_FINAL.tif,282.0,99.0
81714,StitchMICE_ORKnf16_3_1116_CP_FINAL_832_832_34.tif,01 Whitecoats,282.0,561.0,StitchMICE_ORKnf16_3_1116_CP_FINAL.tif,342.0,621.0
81715,StitchMICE_ORKnf16_3_1116_CP_FINAL_832_832_35.tif,01 Whitecoats,495.0,156.0,StitchMICE_ORKnf16_3_1116_CP_FINAL.tif,555.0,216.0
13214,StitchMICE_IHlu16_4_1022_CP_FINAL_832_832_5.tif,02 Moulted,623.0,727.0,StitchMICE_IHlu16_4_1022_CP_FINAL.tif,683.0,787.0
13215,StitchMICE_IHlu16_4_1022_CP_FINAL_832_832_5.tif,02 Moulted,395.0,758.0,StitchMICE_IHlu16_4_1022_CP_FINAL.tif,455.0,818.0
13079,StitchMICE_IHlu16_4_1022_CP_FINAL_832_832_7.tif,01 Whitecoats,49.0,576.0,StitchMICE_IHlu16_4_1022_CP_FINAL.tif,109.0,636.0
64324,StitchMICE_ORKhh16_2_1023_CP_FINAL_832_832_4.tif,01 Whitecoats,634.0,433.0,StitchMICE_ORKhh16_2_1023_CP_FINAL.tif,694.0,493.0
64325,StitchMICE_ORKhh16_2_1023_CP_FINAL_832_832_4.tif,01 Whitecoats,632.0,735.0,StitchMICE_ORKhh16_2_1023_CP_FINAL.tif,692.0,795.0
64326,StitchMICE_ORKhh16_2_1023_CP_FINAL_832_832_4.tif,01 Whitecoats,604.0,574.0,StitchMICE_ORKhh16_2_1023_CP_FINAL.tif,664.0,634.0
64348,StitchMICE_ORKhh16_2_1023_CP_FINAL_832_832_4.tif,01 Whitecoats,714.0,317.0,StitchMICE_ORKhh16_2_1023_CP_FINAL.tif,774.0,377.0
63839,StitchMICE_ORKgh16_1_1013_CP_FINAL_832_832_0.tif,,,,StitchMICE_ORKgh16_1_1013_CP_FINAL.tif,,
63839,StitchMICE_ORKgh16_1_1013_CP_FINAL_832_832_1.tif,,,,StitchMICE_ORKgh16_1_1013_CP_FINAL.tif,,
63839,StitchMICE_ORKgh16_1_1013_CP_FINAL_832_832_2.tif,,,,StitchMICE_ORKgh16_1_1013_CP_FINAL.tif,,
63839,StitchMICE_ORKgh16_1_1013_CP_FINAL_832_832_3.tif,,,,StitchMICE_ORKgh16_1_1013_CP_FINAL.tif,,
63839,StitchMICE_ORKgh16_1_1013_CP_FINAL_832_832_4.tif,,,,StitchMICE_ORKgh16_1_1013_CP_FINAL.tif,,
63839,StitchMICE_ORKgh16_1_1013_CP_FINAL_832_832_5.tif,,,,StitchMICE_ORKgh16_1_1013_CP_FINAL.tif,,
63839,StitchMICE_ORKgh16_1_1013_CP_FINAL_832_832_6.tif,,,,StitchMICE_ORKgh16_1_1013_CP_FINAL.tif,,
63839,StitchMICE_ORKgh16_1_1013_CP_FINAL_832_832_7.tif,,,,StitchMICE_ORKgh16_1_1013_CP_FINAL.tif,,
63839,StitchMICE_ORKgh16_1_1013_CP_FINAL_832_832_8.tif,,,,StitchMICE_ORKgh16_1_1013_CP_FINAL.tif,,
63839,StitchMICE_ORKgh16_1_1013_CP_FINAL_832_832_9.tif,,,,StitchMICE_ORKgh16_1_1013_CP_FINAL.tif,,
63839,StitchMICE_ORKgh16_1_1013_CP_FINAL_832_832_10.tif,,,,StitchMICE_ORKgh16_1_1013_CP_FINAL.tif,,
63839,StitchMICE_ORKgh16_1_1013_CP_FINAL_832_832_11.tif,,,,StitchMICE_ORKgh16_1_1013_CP_FINAL.tif,,
76602,StitchMICE_ORKlh16_5_1129_CP_FINAL_832_832_11.tif,01 Whitecoats,442.0,787.0,StitchMICE_ORKlh16_5_1129_CP_FINAL.tif,502.0,847.0
76603,StitchMICE_ORKlh16_5_1129_CP_FINAL_832_832_11.tif,01 Whitecoats,-19.0,77.0,StitchMICE_ORKlh16_5_1129_CP_FINAL.tif,41.0,137.0
77966,StitchMICE_ORKlh16_5_1129_CP_FINAL_832_832_11.tif,02 Moulted,0.0,361.0,StitchMICE_ORKlh16_5_1129_CP_FINAL.tif,60.0,421.0
77952,StitchMICE_ORKlh16_5_1129_CP_FINAL_832_832_12.tif,02 Moulted,732.0,205.0,StitchMICE_ORKlh16_5_1129_CP_FINAL.tif,792.0,265.0
77957,StitchMICE_ORKlh16_5_1129_CP_FINAL_832_832_12.tif,02 Moulted,733.0,135.0,StitchMICE_ORKlh16_5_1129_CP_FINAL.tif,793.0,195.0
77961,StitchMICE_ORKlh16_5_1129_CP_FINAL_832_832_12.tif,02 Moulted,10.0,464.0,StitchMICE_ORKlh16_5_1129_CP_FINAL.tif,70.0,524.0
77801,StitchMICE_ORKlh16_5_1129_CP_FINAL_832_832_17.tif,02 Moulted,225.0,375.0,StitchMICE_ORKlh16_5_1129_CP_FINAL.tif,285.0,435.0
77740,StitchMICE_ORKlh16_5_1129_CP_FINAL_832_832_20.tif,02 Moulted,76.0,690.0,StitchMICE_ORKlh16_5_1129_CP_FINAL.tif,136.0,750.0
77752,StitchMICE_ORKlh16_5_1129_CP_FINAL_832_832_20.tif,02 Moulted,563.0,230.0,StitchMICE_ORKlh16_5_1129_CP_FINAL.tif,623.0,290.0
76505,StitchMICE_ORKlh16_5_1129_CP_FINAL_832_832_23.tif,01 Whitecoats,614.0,795.0,StitchMICE_ORKlh16_5_1129_CP_FINAL.tif,674.0,855.0
77672,StitchMICE_ORKlh16_5_1129_CP_FINAL_832_832_25.tif,02 Moulted,432.0,486.0,StitchMICE_ORKlh16_5_1129_CP_FINAL.tif,492.0,546.0
77538,StitchMICE_ORKlh16_5_1129_CP_FINAL_832_832_29.tif,02 Moulted,-10.0,355.0,StitchMICE_ORKlh16_5_1129_CP_FINAL.tif,50.0,415.0
76452,StitchMICE_ORKlh16_5_1129_CP_FINAL_832_832_31.tif,01 Whitecoats,284.0,2.0,StitchMICE_ORKlh16_5_1129_CP_FINAL.tif,344.0,62.0
77439,StitchMICE_ORKlh16_5_1129_CP_FINAL_832_832_31.tif,02 Moulted,635.0,768.0,StitchMICE_ORKlh16_5_1129_CP_FINAL.tif,695.0,828.0
77453,StitchMICE_ORKlh16_5_1129_CP_FINAL_832_832_31.tif,02 Moulted,499.0,246.0,StitchMICE_ORKlh16_5_1129_CP_FINAL.tif,559.0,306.0
76400,StitchMICE_ORKlh16_5_1129_CP_FINAL_832_832_33.tif,01 Whitecoats,752.0,646.0,StitchMICE_ORKlh16_5_1129_CP_FINAL.tif,812.0,706.0
77351,StitchMICE_ORKlh16_5_1129_CP_FINAL_832_832_33.tif,02 Moulted,754.0,510.0,StitchMICE_ORKlh16_5_1129_CP_FINAL.tif,814.0,570.0
76399,StitchMICE_ORKlh16_5_1129_CP_FINAL_832_832_34.tif,01 Whitecoats,550.0,5.0,StitchMICE_ORKlh16_5_1129_CP_FINAL.tif,610.0,65.0
78167,StitchMICE_ORKlh16_5_1129_CP_FINAL_832_832_34.tif,03 Dead Pups,87.0,19.0,StitchMICE_ORKlh16_5_1129_CP_FINAL.tif,147.0,79.0
78225,StitchMICE_ORKlh16_5_1129_CP_FINAL_832_832_34.tif,03 Dead Pups,613.0,273.0,StitchMICE_ORKlh16_5_1129_CP_FINAL.tif,673.0,333.0
76318,StitchMICE_ORKlh16_5_1129_CP_FINAL_832_832_41.tif,01 Whitecoats,314.0,-18.0,StitchMICE_ORKlh16_5_1129_CP_FINAL.tif,374.0,42.0
77088,StitchMICE_ORKlh16_5_1129_CP_FINAL_832_832_41.tif,02 Moulted,732.0,347.0,StitchMICE_ORKlh16_5_1129_CP_FINAL.tif,792.0,407.0
77089,StitchMICE_ORKlh16_5_1129_CP_FINAL_832_832_41.tif,02 Moulted,416.0,-27.0,StitchMICE_ORKlh16_5_1129_CP_FINAL.tif,476.0,33.0
76310,StitchMICE_ORKlh16_5_1129_CP_FINAL_832_832_43.tif,01 Whitecoats,-24.0,355.0,StitchMICE_ORKlh16_5_1129_CP_FINAL.tif,36.0,415.0
77070,StitchMICE_ORKlh16_5_1129_CP_FINAL_832_832_43.tif,02 Moulted,337.0,102.0,StitchMICE_ORKlh16_5_1129_CP_FINAL.tif,397.0,162.0
76893,StitchMICE_ORKlh16_5_1129_CP_FINAL_832_832_48.tif,02 Moulted,165.0,201.0,StitchMICE_ORKlh16_5_1129_CP_FINAL.tif,225.0,261.0
76885,StitchMICE_ORKlh16_5_1129_CP_FINAL_832_832_50.tif,02 Moulted,619.0,-20.0,StitchMICE_ORKlh16_5_1129_CP_FINAL.tif,679.0,40.0
76216,StitchMICE_ORKlh16_5_1129_CP_FINAL_832_832_51.tif,01 Whitecoats,551.0,155.0,StitchMICE_ORKlh16_5_1129_CP_FINAL.tif,611.0,215.0
76868,StitchMICE_ORKlh16_5_1129_CP_FINAL_832_832_51.tif,02 Moulted,171.0,296.0,StitchMICE_ORKlh16_5_1129_CP_FINAL.tif,231.0,356.0
76821,StitchMICE_ORKlh16_5_1129_CP_FINAL_832_832_54.tif,02 Moulted,635.0,752.0,StitchMICE_ORKlh16_5_1129_CP_FINAL.tif,695.0,812.0
76823,StitchMICE_ORKlh16_5_1129_CP_FINAL_832_832_54.tif,02 Moulted,406.0,197.0,StitchMICE_ORKlh16_5_1129_CP_FINAL.tif,466.0,257.0
76825,StitchMICE_ORKlh16_5_1129_CP_FINAL_832_832_54.tif,02 Moulted,136.0,-3.0,StitchMICE_ORKlh16_5_1129_CP_FINAL.tif,196.0,57.0
79666,StitchMICE_ORKlo16_2_1023_CP_FINAL_832_832_0.tif,,,,StitchMICE_ORKlo16_2_1023_CP_FINAL.tif,,
79666,StitchMICE_ORKlo16_2_1023_CP_FINAL_832_832_1.tif,,,,StitchMICE_ORKlo16_2_1023_CP_FINAL.tif,,
79666,StitchMICE_ORKlo16_2_1023_CP_FINAL_832_832_2.tif,,,,StitchMICE_ORKlo16_2_1023_CP_FINAL.tif,,
79666,StitchMICE_ORKlo16_2_1023_CP_FINAL_832_832_3.tif,,,,StitchMICE_ORKlo16_2_1023_CP_FINAL.tif,,
79666,StitchMICE_ORKlo16_2_1023_CP_FINAL_832_832_4.tif,,,,StitchMICE_ORKlo16_2_1023_CP_FINAL.tif,,
79666,StitchMICE_ORKlo16_2_1023_CP_FINAL_832_832_5.tif,,,,StitchMICE_ORKlo16_2_1023_CP_FINAL.tif,,
79666,StitchMICE_ORKlo16_2_1023_CP_FINAL_832_832_6.tif,,,,StitchMICE_ORKlo16_2_1023_CP_FINAL.tif,,
79666,StitchMICE_ORKlo16_2_1023_CP_FINAL_832_832_7.tif,,,,StitchMICE_ORKlo16_2_1023_CP_FINAL.tif,,
79666,StitchMICE_ORKlo16_2_1023_CP_FINAL_832_832_8.tif,,,,StitchMICE_ORKlo16_2_1023_CP_FINAL.tif,,
79666,StitchMICE_ORKlo16_2_1023_CP_FINAL_832_832_9.tif,,,,StitchMICE_ORKlo16_2_1023_CP_FINAL.tif,,
79666,StitchMICE_ORKlo16_2_1023_CP_FINAL_832_832_10.tif,,,,StitchMICE_ORKlo16_2_1023_CP_FINAL.tif,,
79666,StitchMICE_ORKlo16_2_1023_CP_FINAL_832_832_11.tif,,,,StitchMICE_ORKlo16_2_1023_CP_FINAL.tif,,
79666,StitchMICE_ORKlo16_2_1023_CP_FINAL_832_832_12.tif,,,,StitchMICE_ORKlo16_2_1023_CP_FINAL.tif,,
79666,StitchMICE_ORKlo16_2_1023_CP_FINAL_832_832_13.tif,,,,StitchMICE_ORKlo16_2_1023_CP_FINAL.tif,,
79492,StitchMICE_ORKll16_5_1129_CP_FINAL_832_832_6.tif,01 Whitecoats,18.0,571.0,StitchMICE_ORKll16_5_1129_CP_FINAL.tif,78.0,631.0
79621,StitchMICE_ORKll16_5_1129_CP_FINAL_832_832_8.tif,02 Moulted,461.0,401.0,StitchMICE_ORKll16_5_1129_CP_FINAL.tif,521.0,461.0
15671,StitchMICE_IHos16_3_1012_CP_FINAL_832_832_7.tif,01 Whitecoats,720.0,320.0,StitchMICE_IHos16_3_1012_CP_FINAL.tif,780.0,380.0
6205,StitchMICE_IHee16_3_1012_CP_FINAL_832_832_8.tif,02 Moulted,234.0,467.0,StitchMICE_IHee16_3_1012_CP_FINAL.tif,294.0,527.0
72,StitchMICE_FoFcr16_5_1130_CP_FINAL_832_832_1.tif,01 Whitecoats,438.0,797.0,StitchMICE_FoFcr16_5_1130_CP_FINAL.tif,498.0,857.0
75,StitchMICE_FoFcr16_5_1130_CP_FINAL_832_832_1.tif,01 Whitecoats,130.0,708.0,StitchMICE_FoFcr16_5_1130_CP_FINAL.tif,190.0,768.0
104,StitchMICE_FoFcr16_5_1130_CP_FINAL_832_832_1.tif,02 Moulted,48.0,136.0,StitchMICE_FoFcr16_5_1130_CP_FINAL.tif,108.0,196.0
105,StitchMICE_FoFcr16_5_1130_CP_FINAL_832_832_1.tif,02 Moulted,362.0,448.0,StitchMICE_FoFcr16_5_1130_CP_FINAL.tif,422.0,508.0
106,StitchMICE_FoFcr16_5_1130_CP_FINAL_832_832_1.tif,02 Moulted,77.0,393.0,StitchMICE_FoFcr16_5_1130_CP_FINAL.tif,137.0,453.0
108,StitchMICE_FoFcr16_5_1130_CP_FINAL_832_832_1.tif,03 Dead Pups,285.0,801.0,StitchMICE_FoFcr16_5_1130_CP_FINAL.tif,345.0,861.0
78,StitchMICE_FoFcr16_5_1130_CP_FINAL_832_832_2.tif,01 Whitecoats,121.0,191.0,StitchMICE_FoFcr16_5_1130_CP_FINAL.tif,181.0,251.0
79,StitchMICE_FoFcr16_5_1130_CP_FINAL_832_832_2.tif,01 Whitecoats,151.0,582.0,StitchMICE_FoFcr16_5_1130_CP_FINAL.tif,211.0,642.0
96,StitchMICE_FoFcr16_5_1130_CP_FINAL_832_832_2.tif,02 Moulted,800.0,678.0,StitchMICE_FoFcr16_5_1130_CP_FINAL.tif,860.0,738.0
6974,StitchMICE_IHei16_3_1012_CP_FINAL_832_832_7.tif,01 Whitecoats,437.0,452.0,StitchMICE_IHei16_3_1012_CP_FINAL.tif,497.0,512.0
6975,StitchMICE_IHei16_3_1012_CP_FINAL_832_832_7.tif,01 Whitecoats,671.0,679.0,StitchMICE_IHei16_3_1012_CP_FINAL.tif,731.0,739.0
6978,StitchMICE_IHei16_3_1012_CP_FINAL_832_832_7.tif,01 Whitecoats,781.0,303.0,StitchMICE_IHei16_3_1012_CP_FINAL.tif,841.0,363.0
70242,StitchMICE_ORKlh16_3_1104_CP_FINAL_832_832_11.tif,01 Whitecoats,655.0,635.0,StitchMICE_ORKlh16_3_1104_CP_FINAL.tif,715.0,695.0
70450,StitchMICE_ORKlh16_3_1104_CP_FINAL_832_832_20.tif,01 Whitecoats,616.0,533.0,StitchMICE_ORKlh16_3_1104_CP_FINAL.tif,676.0,593.0
70451,StitchMICE_ORKlh16_3_1104_CP_FINAL_832_832_20.tif,01 Whitecoats,287.0,467.0,StitchMICE_ORKlh16_3_1104_CP_FINAL.tif,347.0,527.0
70571,StitchMICE_ORKlh16_3_1104_CP_FINAL_832_832_23.tif,01 Whitecoats,371.0,415.0,StitchMICE_ORKlh16_3_1104_CP_FINAL.tif,431.0,475.0
70574,StitchMICE_ORKlh16_3_1104_CP_FINAL_832_832_23.tif,01 Whitecoats,463.0,218.0,StitchMICE_ORKlh16_3_1104_CP_FINAL.tif,523.0,278.0
70575,StitchMICE_ORKlh16_3_1104_CP_FINAL_832_832_23.tif,01 Whitecoats,647.0,65.0,StitchMICE_ORKlh16_3_1104_CP_FINAL.tif,707.0,125.0
70889,StitchMICE_ORKlh16_3_1104_CP_FINAL_832_832_28.tif,01 Whitecoats,793.0,-9.0,StitchMICE_ORKlh16_3_1104_CP_FINAL.tif,853.0,51.0
70895,StitchMICE_ORKlh16_3_1104_CP_FINAL_832_832_30.tif,01 Whitecoats,112.0,567.0,StitchMICE_ORKlh16_3_1104_CP_FINAL.tif,172.0,627.0
70896,StitchMICE_ORKlh16_3_1104_CP_FINAL_832_832_30.tif,01 Whitecoats,293.0,656.0,StitchMICE_ORKlh16_3_1104_CP_FINAL.tif,353.0,716.0
70972,StitchMICE_ORKlh16_3_1104_CP_FINAL_832_832_30.tif,01 Whitecoats,763.0,521.0,StitchMICE_ORKlh16_3_1104_CP_FINAL.tif,823.0,581.0
70982,StitchMICE_ORKlh16_3_1104_CP_FINAL_832_832_30.tif,01 Whitecoats,566.0,-21.0,StitchMICE_ORKlh16_3_1104_CP_FINAL.tif,626.0,39.0
70965,StitchMICE_ORKlh16_3_1104_CP_FINAL_832_832_31.tif,01 Whitecoats,131.0,614.0,StitchMICE_ORKlh16_3_1104_CP_FINAL.tif,191.0,674.0
70966,StitchMICE_ORKlh16_3_1104_CP_FINAL_832_832_31.tif,01 Whitecoats,414.0,330.0,StitchMICE_ORKlh16_3_1104_CP_FINAL.tif,474.0,390.0
70973,StitchMICE_ORKlh16_3_1104_CP_FINAL_832_832_31.tif,01 Whitecoats,542.0,106.0,StitchMICE_ORKlh16_3_1104_CP_FINAL.tif,602.0,166.0
72784,StitchMICE_ORKlh16_3_1104_CP_FINAL_832_832_31.tif,02 Moulted,792.0,51.0,StitchMICE_ORKlh16_3_1104_CP_FINAL.tif,852.0,111.0
70967,StitchMICE_ORKlh16_3_1104_CP_FINAL_832_832_32.tif,01 Whitecoats,55.0,52.0,StitchMICE_ORKlh16_3_1104_CP_FINAL.tif,115.0,112.0
70968,StitchMICE_ORKlh16_3_1104_CP_FINAL_832_832_32.tif,01 Whitecoats,334.0,159.0,StitchMICE_ORKlh16_3_1104_CP_FINAL.tif,394.0,219.0
71109,StitchMICE_ORKlh16_3_1104_CP_FINAL_832_832_32.tif,01 Whitecoats,445.0,187.0,StitchMICE_ORKlh16_3_1104_CP_FINAL.tif,505.0,247.0
71110,StitchMICE_ORKlh16_3_1104_CP_FINAL_832_832_32.tif,01 Whitecoats,405.0,88.0,StitchMICE_ORKlh16_3_1104_CP_FINAL.tif,465.0,148.0
71111,StitchMICE_ORKlh16_3_1104_CP_FINAL_832_832_32.tif,01 Whitecoats,528.0,106.0,StitchMICE_ORKlh16_3_1104_CP_FINAL.tif,588.0,166.0
71115,StitchMICE_ORKlh16_3_1104_CP_FINAL_832_832_33.tif,01 Whitecoats,61.0,685.0,StitchMICE_ORKlh16_3_1104_CP_FINAL.tif,121.0,745.0
71116,StitchMICE_ORKlh16_3_1104_CP_FINAL_832_832_33.tif,01 Whitecoats,261.0,437.0,StitchMICE_ORKlh16_3_1104_CP_FINAL.tif,321.0,497.0
71118,StitchMICE_ORKlh16_3_1104_CP_FINAL_832_832_33.tif,01 Whitecoats,601.0,569.0,StitchMICE_ORKlh16_3_1104_CP_FINAL.tif,661.0,629.0
71122,StitchMICE_ORKlh16_3_1104_CP_FINAL_832_832_34.tif,01 Whitecoats,370.0,543.0,StitchMICE_ORKlh16_3_1104_CP_FINAL.tif,430.0,603.0
71123,StitchMICE_ORKlh16_3_1104_CP_FINAL_832_832_34.tif,01 Whitecoats,664.0,613.0,StitchMICE_ORKlh16_3_1104_CP_FINAL.tif,724.0,673.0
71124,StitchMICE_ORKlh16_3_1104_CP_FINAL_832_832_35.tif,01 Whitecoats,637.0,427.0,StitchMICE_ORKlh16_3_1104_CP_FINAL.tif,697.0,487.0
71125,StitchMICE_ORKlh16_3_1104_CP_FINAL_832_832_35.tif,01 Whitecoats,793.0,310.0,StitchMICE_ORKlh16_3_1104_CP_FINAL.tif,853.0,370.0
71119,StitchMICE_ORKlh16_3_1104_CP_FINAL_832_832_36.tif,01 Whitecoats,245.0,391.0,StitchMICE_ORKlh16_3_1104_CP_FINAL.tif,305.0,451.0
71285,StitchMICE_ORKlh16_3_1104_CP_FINAL_832_832_36.tif,01 Whitecoats,563.0,491.0,StitchMICE_ORKlh16_3_1104_CP_FINAL.tif,623.0,551.0
71287,StitchMICE_ORKlh16_3_1104_CP_FINAL_832_832_37.tif,01 Whitecoats,40.0,101.0,StitchMICE_ORKlh16_3_1104_CP_FINAL.tif,100.0,161.0
71289,StitchMICE_ORKlh16_3_1104_CP_FINAL_832_832_37.tif,01 Whitecoats,477.0,627.0,StitchMICE_ORKlh16_3_1104_CP_FINAL.tif,537.0,687.0
71290,StitchMICE_ORKlh16_3_1104_CP_FINAL_832_832_37.tif,01 Whitecoats,572.0,598.0,StitchMICE_ORKlh16_3_1104_CP_FINAL.tif,632.0,658.0
71316,StitchMICE_ORKlh16_3_1104_CP_FINAL_832_832_38.tif,01 Whitecoats,264.0,446.0,StitchMICE_ORKlh16_3_1104_CP_FINAL.tif,324.0,506.0
71304,StitchMICE_ORKlh16_3_1104_CP_FINAL_832_832_39.tif,01 Whitecoats,13.0,493.0,StitchMICE_ORKlh16_3_1104_CP_FINAL.tif,73.0,553.0
71309,StitchMICE_ORKlh16_3_1104_CP_FINAL_832_832_39.tif,01 Whitecoats,672.0,710.0,StitchMICE_ORKlh16_3_1104_CP_FINAL.tif,732.0,770.0
71310,StitchMICE_ORKlh16_3_1104_CP_FINAL_832_832_39.tif,01 Whitecoats,780.0,601.0,StitchMICE_ORKlh16_3_1104_CP_FINAL.tif,840.0,661.0
71311,StitchMICE_ORKlh16_3_1104_CP_FINAL_832_832_39.tif,01 Whitecoats,518.0,140.0,StitchMICE_ORKlh16_3_1104_CP_FINAL.tif,578.0,200.0
71538,StitchMICE_ORKlh16_3_1104_CP_FINAL_832_832_40.tif,01 Whitecoats,695.0,11.0,StitchMICE_ORKlh16_3_1104_CP_FINAL.tif,755.0,71.0
71540,StitchMICE_ORKlh16_3_1104_CP_FINAL_832_832_40.tif,01 Whitecoats,525.0,503.0,StitchMICE_ORKlh16_3_1104_CP_FINAL.tif,585.0,563.0
71541,StitchMICE_ORKlh16_3_1104_CP_FINAL_832_832_40.tif,01 Whitecoats,618.0,611.0,StitchMICE_ORKlh16_3_1104_CP_FINAL.tif,678.0,671.0
71542,StitchMICE_ORKlh16_3_1104_CP_FINAL_832_832_40.tif,01 Whitecoats,750.0,684.0,StitchMICE_ORKlh16_3_1104_CP_FINAL.tif,810.0,744.0
